# Title : Trajectory directory file of the Argo global Data Assembly Center
# Description : The directory file describes all trajectory files of the argo GDAC ftp site.
# Project : ARGO
# Format version : 2.0
# Date of update : 20080326002327
# FTP root number 1 : ftp://ftp.ifremer.fr/ifremer/argo/dac
# FTP root number 2 : ftp://usgodae.usgodae.org/pub/outgoing/argo/dac
# GDAC node : CORIOLIS
file,latitude_max,latitude_min,longitude_max,longitude_min,profiler_type,institution,date_update
aoml/1900497/1900497_traj.nc,-24.451,-26.212,-7.396,-11.42,851,AO,20080322101912
aoml/1900498/1900498_traj.nc,-21.314,-24.608,-14.469,-22.865,852,AO,20080324101919
aoml/1900499/1900499_traj.nc,-19.986,-24.165,-17.821,-21.291,851,AO,20080323101945
aoml/1900500/1900500_traj.nc,0.472,-3.204,-8.047,-35.736,852,AO,20080317101854
aoml/1900501/1900501_traj.nc,2.759,-2.485,-24.178,-46.547,852,AO,20071019101800
aoml/1900502/1900502_traj.nc,7.739,7.018,-28.7,-28.961,852,AO,20071019101759
aoml/1900503/1900503_traj.nc,13.936,10.298,-22.104,-27.418,852,AO,20080318101907
aoml/1900504/1900504_traj.nc,14.887,6.516,-24.383,-44.849,852,AO,20080319102018
aoml/1900505/1900505_traj.nc,20.913,16.866,-23.8833,-34.123,852,AO,20080319102020
aoml/1900506/1900506_traj.nc,-24.162,-34.174,10.206,3.405,851,AO,20080321101915
aoml/1900525/1900525_traj.nc,-27.324,-33.528,-5,-20.503,852,AO,20080323102113
aoml/1900526/1900526_traj.nc,-31.761,-38.061,1.199,-17.073,852,AO,20080324102024
aoml/1900527/1900527_traj.nc,2.874,-0.466,2.16967,-14.168,852,AO,20080324102026
aoml/1900528/1900528_traj.nc,6.354,-3.228,2.507,-19.64,851,AO,20080325101839
aoml/1900529/1900529_traj.nc,-3.566,-7.103,3.838,-0.157,852,AO,20080316102034
aoml/1900530/1900530_traj.nc,-0.925,-5.747,7.246,0.851,852,AO,20071020102001
aoml/1900531/1900531_traj.nc,-29.58,-35.757,13.625,3.022,852,AO,20080318102101
aoml/1900532/1900532_traj.nc,-32.002,-36.646,-20,-32.99,851,AO,20080322102116
aoml/1900533/1900533_traj.nc,-26.724,-35.912,10.758,2.166,852,AO,20080319102230
aoml/1900534/1900534_traj.nc,-31.75,-35.014,-1.231,-11.242,852,AO,20071211101926
aoml/1900535/1900535_traj.nc,-24.742,-29.086,12.324,-5.714,852,AO,20080318102059
aoml/1900536/1900536_traj.nc,-18.341,-22.918,5.004,1.69483,852,AO,20080209102018
aoml/1900537/1900537_traj.nc,-16.186,-18.338,-1.588,-3.529,852,AO,20071022102041
aoml/1900538/1900538_traj.nc,-12.967,-16.223,-7.821,-14.836,851,AO,20080321102020
aoml/1900539/1900539_traj.nc,-6.829,-8.1,-13.687,-32.179,852,AO,20080322102114
aoml/1900560/1900560_traj.nc,7.54,5.039,-24.861,-31.582,852,AO,20080325101925
aoml/1900561/1900561_traj.nc,4.793,-2.066,-3.624,-22.937,852,AO,20080322102008
aoml/1900562/1900562_traj.nc,34.546,29.426,-17.96,-23.81,852,AO,20080319102245
aoml/1900563/1900563_traj.nc,37.493,31.755,-22.963,-31.438,852,AO,20080320102047
aoml/1900564/1900564_traj.nc,-23.459,-27.441,-17.952,-29.058,852,AO,20080321102030
aoml/1900565/1900565_traj.nc,-25.029,-32.011,-10.6333,-15.554,851,AO,20080321102036
aoml/1900566/1900566_traj.nc,-25.756,-31.311,2.86667,-16.36,852,AO,20080323102247
aoml/1900567/1900567_traj.nc,-24.938,-28.968,8.954,-0.606,852,AO,20080316102156
aoml/1900568/1900568_traj.nc,-21.984,-25.299,1.705,-1.983,851,AO,20070918141933
aoml/1900569/1900569_traj.nc,-15.311,-18.0083,-2.378,-13.919,852,AO,20080317102021
aoml/1900570/1900570_traj.nc,-11.917,-13.679,-9.21667,-26.457,852,AO,20080318102133
aoml/1900571/1900571_traj.nc,20.249,16.855,-19.966,-25.331,852,AO,20071022102244
aoml/1900572/1900572_traj.nc,24.893,22.5,-18.585,-26.335,851,AO,20080320102055
aoml/1900573/1900573_traj.nc,-50.524,-55.489,41.204,0.0171667,852,AO,20080320102109
