# Title : Trajectory directory file of the Argo global Data Assembly Center
# Description : The directory file describes all trajectory files of the argo GDAC ftp site.
# Project : ARGO
# Format version : 2.0
# Date of update : 20080326002327
# FTP root number 1 : ftp://ftp.ifremer.fr/ifremer/argo/dac
# FTP root number 2 : ftp://usgodae.usgodae.org/pub/outgoing/argo/dac
# GDAC node : CORIOLIS
file,latitude_max,latitude_min,longitude_max,longitude_min,profiler_type,institution,date_update
aoml/4900438/4900438_traj.nc,30.06,18.829,-62.266,-71.716,852,AO,20080323101615
aoml/4900439/4900439_traj.nc,56.349,30.452,-25.533,-73.29,852,AO,20080324101609
aoml/4900440/4900440_traj.nc,50.323,36.922,-25.675,-72.7128,852,AO,20080323101618
aoml/4900442/4900442_traj.nc,29.27,23.519,-58.816,-69.274,851,AO,20080319101604
aoml/4900444/4900444_traj.nc,32.286,28.621,-32.826,-41.677,852,AO,20080324101612
aoml/4900445/4900445_traj.nc,40.826,31.397,-44.857,-72.129,852,AO,20080325101526
aoml/4900447/4900447_traj.nc,13.743,9.773,-97.468,-113.473,846,AO,20080319101625
aoml/4900452/4900452_traj.nc,26.122,22.381,-118.914,-124.344,846,AO,20080319101630
aoml/4900453/4900453_traj.nc,59.045,51.861,-144.473,-157.35,846,AO,20080321101612
aoml/4900457/4900457_traj.nc,31.3,25.714,-46.115,-54.8,852,AO,20080322101552
aoml/4900458/4900458_traj.nc,37.817,27.968,-40.533,-55.151,852,AO,20080322101550
aoml/4900459/4900459_traj.nc,39.678,24.466,-64.495,-77.628,852,AO,20080321101610
aoml/4900460/4900460_traj.nc,42.889,30.841,-42.876,-76.396,852,AO,20080323101641
aoml/4900461/4900461_traj.nc,26.79,20.8,-53.571,-69.298,852,AO,20080323101644
aoml/4900462/4900462_traj.nc,25.869,18.644,-39.331,-47.724,852,AO,20080322101554
aoml/4900463/4900463_traj.nc,25.616,21.227,-42.002,-50.229,852,AO,20080322101559
aoml/4900464/4900464_traj.nc,28.168,24.736,-43.328,-54.325,852,AO,20080322101604
aoml/4900467/4900467_traj.nc,36.818,33.38,-133.545,-138.63,846,AO,20080325101705
aoml/4900469/4900469_traj.nc,56.709,35.689,-25.686,-74.115,852,AO,20080322101643
aoml/4900470/4900470_traj.nc,40.924,29.334,-44.506,-76.194,852,AO,20080322101645
aoml/4900471/4900471_traj.nc,26.978,19.934,-59.18,-71.848,852,AO,20080322101647
aoml/4900473/4900473_traj.nc,-55.988,-60.322,101.12,82.235,846,AO,20080325102251
aoml/4900474/4900474_traj.nc,-45.1,-53.988,98.993,87.414,846,AO,20080321102303
aoml/4900475/4900475_traj.nc,-45.205,-47.806,119.372,90.834,846,AO,20080325102253
aoml/4900476/4900476_traj.nc,-45.464,-50.12,105.517,90.4167,846,AO,20080323102545
aoml/4900478/4900478_traj.nc,-56.595,-63.95,95.401,83.1333,846,AO,20080322102411
aoml/4900480/4900480_traj.nc,41.757,37.85,-47.391,-61.471,846,AO,20080321102305
aoml/4900481/4900481_traj.nc,41.094,34.22,-48.087,-66.318,846,AO,20080324102428
aoml/4900485/4900485_traj.nc,-32.013,-35.691,96.567,93.569,846,AO,20080322102415
aoml/4900486/4900486_traj.nc,-33.394,-39.538,95.938,91.688,846,AO,20080323102547
aoml/4900487/4900487_traj.nc,-28.426,-32.612,95.898,92.529,846,AO,20080323102548
aoml/4900489/4900489_traj.nc,44.079,41.244,39.768,29.338,846,AO,20080321102309
aoml/4900540/4900540_traj.nc,44.246,41.625,40.91,29.563,846,AO,20080321102311
aoml/4900541/4900541_traj.nc,43.326,32.362,36.314,-17.059,846,AO,20080319102618
aoml/4900542/4900542_traj.nc,42.642,41.062,41.071,30.2667,846,AO,20080319102620
aoml/4900544/4900544_traj.nc,43.263,33.658,-34.873,-74.357,852,AO,20080324101727
aoml/4900545/4900545_traj.nc,42.914,30.796,-39.392,-76.9,852,AO,20080324101729
aoml/4900548/4900548_traj.nc,30.375,23.462,-43.857,-53.845,852,AO,20080319101718
aoml/4900549/4900549_traj.nc,36.016,23.686,-54.0283,-71.997,852,AO,20080319101720
aoml/4900551/4900551_traj.nc,39.799,27.131,-56.515,-77.033,851,AO,20080319101723
aoml/4900561/4900561_traj.nc,34.135,28.199,-40.299,-52.154,852,AO,20080322101649
aoml/4900562/4900562_traj.nc,30.629,26.637,-50.979,-59.912,851,AO,20080323101730
aoml/4900565/4900565_traj.nc,30.27,26.465,-119.88,-129.655,846,AO,20080322101724
aoml/4900566/4900566_traj.nc,30.805,28.531,-142.494,-147.571,846,AO,20080325101654
aoml/4900568/4900568_traj.nc,30.914,24.534,-146.51,-159.385,846,AO,20080324101817
aoml/4900572/4900572_traj.nc,18.271,12.209,-41.502,-55.166,852,AO,20080322101651
aoml/4900578/4900578_traj.nc,28.662,24.086,-66.333,-75.032,851,AO,20080321101743
aoml/4900582/4900582_traj.nc,30.338,22.562,-52.262,-61.847,852,AO,20080322101759
aoml/4900584/4900584_traj.nc,26.253,16.675,-39.16,-50.989,852,AO,20080321101752
aoml/4900589/4900589_traj.nc,29.935,19.086,-60.645,-70.898,851,AO,20080322101905
aoml/4900590/4900590_traj.nc,40.853,27.502,-49.159,-76.804,852,AO,20080320101838
aoml/4900593/4900593_traj.nc,30.082,24.815,-57.639,-67,851,AO,20080319101939
aoml/4900594/4900594_traj.nc,38.509,27.19,-60.168,-77.282,851,AO,20080319101941
aoml/4900597/4900597_traj.nc,61.185,54.694,180,-179.996,846,AO,20080324101829
aoml/4900600/4900600_traj.nc,27.377,16.139,-60.164,-116.058,852,AO,20080319102006
aoml/4900602/4900602_traj.nc,25.791,22.416,-44.913,-50.48,852,AO,20080323102019
aoml/4900613/4900613_traj.nc,44.727,33.852,-36.857,-66.546,852,AO,20080323102117
aoml/4900614/4900614_traj.nc,41.889,32.437,-42.531,-53.789,852,AO,20080324102028
aoml/4900615/4900615_traj.nc,14.346,10.95,-31.007,-36.855,852,AO,20080322102038
aoml/4900616/4900616_traj.nc,16.303,12.796,-34.2282,-42.635,852,AO,20080322102035
aoml/4900617/4900617_traj.nc,18.048,15.31,-36.3192,-57.66,852,AO,20080322102036
aoml/4900618/4900618_traj.nc,19.281,13.796,-38.4725,-49.062,852,AO,20080322102033
aoml/4900620/4900620_traj.nc,42.119,29.751,-39.402,-59.32,852,AO,20080325101856
aoml/4900623/4900623_traj.nc,42.067,39.037,-124.534,-127.179,846,AO,20080319102133
aoml/4900624/4900624_traj.nc,42.448,38.483,-125.272,-131.266,846,AO,20080321101939
aoml/4900625/4900625_traj.nc,43.147,41.246,-125.992,-133.919,846,AO,20080321101941
aoml/4900626/4900626_traj.nc,37.008,33.468,-122.507,-126.552,846,AO,20080322102020
aoml/4900658/4900658_traj.nc,10.534,6.633,-115.339,-123.471,846,AO,20080324102037
aoml/4900659/4900659_traj.nc,10.026,8.472,-115.594,-121.944,846,AO,20080319102154
aoml/4900660/4900660_traj.nc,8.541,5.827,-111.771,-118.156,851,AO,20080320102105
aoml/4900661/4900661_traj.nc,10.856,8.094,-115.111,-122.425,851,AO,20080320102107
aoml/4900663/4900663_traj.nc,19.967,13.728,-115.634,-124.008,851,AO,20080321102039
aoml/4900664/4900664_traj.nc,14.672,10.388,-122.504,-128.541,851,AO,20080319102517
aoml/4900665/4900665_traj.nc,20.002,17.859,-117.953,-123.921,851,AO,20080323102300
aoml/4900666/4900666_traj.nc,22.536,19.578,-119.5,-128.764,851,AO,20080324102134
aoml/4900667/4900667_traj.nc,19.831,16.384,-118,-125.313,851,AO,20080322102140
aoml/4900685/4900685_traj.nc,29.34,26.15,-48.584,-55.9673,852,AO,20080324102120
aoml/4900686/4900686_traj.nc,35.957,29.82,-36.071,-41.427,852,AO,20080322102130
aoml/4900687/4900687_traj.nc,33.092,28.304,-36.83,-44.009,851,AO,20080323102249
aoml/4900689/4900689_traj.nc,30,23.784,-116.848,-121.451,851,AO,20080322102214
aoml/4900690/4900690_traj.nc,28.605,26.61,-122.78,-126.162,851,AO,20080321102112
aoml/4900691/4900691_traj.nc,26.6,22.1,-124.559,-135.117,851,AO,20080320102140
aoml/4900693/4900693_traj.nc,13.206,11.105,-112.503,-123.682,851,AO,20080323102335
aoml/4900694/4900694_traj.nc,12.48,9.39,-108,-112.599,851,AO,20080321102100
aoml/4900695/4900695_traj.nc,10.8,6.519,-105.5,-114.949,851,AO,20080319102352
aoml/4900696/4900696_traj.nc,14.308,8.688,-101.829,-107.25,851,AO,20080320102134
aoml/4900698/4900698_traj.nc,10.6,7.906,-97.16,-103.574,851,AO,20080319102356
aoml/4900700/4900700_traj.nc,15.839,11.014,-95.027,-106.683,851,AO,20080324102204
aoml/4900701/4900701_traj.nc,13.634,6.699,-91.683,-109.933,851,AO,20080325102035
aoml/4900702/4900702_traj.nc,17.112,13.311,-103.068,-107.289,851,AO,20080325102037
aoml/4900723/4900723_traj.nc,22.448,19.103,-113.404,-117.935,851,AO,20080323102340
aoml/4900724/4900724_traj.nc,25,22.039,-115.576,-120.057,851,AO,20080321102101
aoml/4900725/4900725_traj.nc,26.757,23.717,-120.675,-126.133,851,AO,20080322102220
aoml/4900726/4900726_traj.nc,23.908,20,-124.537,-134.987,851,AO,20080324102206
aoml/4900729/4900729_traj.nc,34.272,28.033,-37.016,-44.53,851,AO,20080322102236
aoml/4900731/4900731_traj.nc,30.108,25.879,-49.074,-55.025,852,AO,20080321102128
aoml/4900732/4900732_traj.nc,28.802,24.363,-59.004,-64.133,852,AO,20080321102131
aoml/4900745/4900745_traj.nc,26.984,21.295,-54.288,-63.142,852,AO,20080322102249
aoml/4900748/4900748_traj.nc,21.835,16.2205,-49.0008,-57.252,852,AO,20080325102055
aoml/4900750/4900750_traj.nc,15.19,8.439,-52.825,-58.907,852,AO,20080322102247
aoml/4900754/4900754_traj.nc,18.093,14.415,-57.433,-65.088,852,AO,20080320102215
aoml/4900755/4900755_traj.nc,19.49,15.76,-50.947,-61.067,852,AO,20080321102136
aoml/4900756/4900756_traj.nc,18.243,14.192,-50,-55.975,852,AO,20080322102252
aoml/4900758/4900758_traj.nc,17.752,15.294,-39.728,-46.538,852,AO,20080323102412
aoml/4900759/4900759_traj.nc,17.579,14.325,-36.879,-42.104,852,AO,20080324102223
aoml/4900760/4900760_traj.nc,13.833,11.398,-113.249,-121.26,851,AO,20080324102318
aoml/4900761/4900761_traj.nc,14.666,11.0903,-115.428,-119.455,851,AO,20080325102150
aoml/4900762/4900762_traj.nc,8.682,5.996,-85.43,-97.342,851,AO,20080322102320
aoml/4900764/4900764_traj.nc,8.74,6.178,-95.314,-100.754,851,AO,20080324102328
aoml/4900765/4900765_traj.nc,10.712,7.99,-95.424,-111.546,851,AO,20080325102155
aoml/4900766/4900766_traj.nc,8.217,6.671,-96.612,-99.791,851,AO,20080325102156
aoml/4900767/4900767_traj.nc,15.996,14.26,-106.917,-113.521,851,AO,20080325102158
aoml/4900768/4900768_traj.nc,19.066,14.024,-104.31,-109.587,851,AO,20080319102525
aoml/4900772/4900772_traj.nc,30.68,26.823,-58.531,-63.846,852,AO,20080320102223
aoml/4900773/4900773_traj.nc,-9.425,-11.609,-141.391,-142.401,846,AO,20080321101952
aoml/4900781/4900781_traj.nc,32.885,29.02,-55.3308,-64.381,851,AO,20080319102515
aoml/4900784/4900784_traj.nc,40.522,31.364,-64.244,-75.255,851,AO,20080321102238
aoml/4900785/4900785_traj.nc,31.737,25.904,-69.405,-77.537,851,AO,20080322102350
aoml/4900786/4900786_traj.nc,35.1952,31.121,-28.469,-35.1388,851,AO,20080319102545
aoml/4900787/4900787_traj.nc,50.487,33.0498,-34.939,-50.139,851,AO,20080320102323
aoml/4900788/4900788_traj.nc,30.273,26.519,-50.918,-53.33,851,AO,20080321102236
aoml/4900789/4900789_traj.nc,29.268,25.919,-51.064,-58.569,851,AO,20080322102349
aoml/4900790/4900790_traj.nc,30.243,25.982,-64.7,-71.306,851,AO,20080323102532
aoml/4900795/4900795_traj.nc,-16.369,-20.1,-85.229,-89.931,851,AO,20080324102348
aoml/4900796/4900796_traj.nc,-17.214,-20.049,-79.308,-83.893,851,AO,20080325102225
aoml/4900799/4900799_traj.nc,55.561,53.485,-167.945,-171.622,846,AO,20080325102209
aoml/4900800/4900800_traj.nc,22.4985,18.065,-49.317,-57.823,851,AO,20080322102352
aoml/4900801/4900801_traj.nc,42.993,36.0005,-40.509,-68.131,851,AO,20080325102226
aoml/4900803/4900803_traj.nc,40.095,33.618,-60.063,-72.131,851,AO,20080319102555
aoml/4900806/4900806_traj.nc,56.278,53.264,-167.892,-172.767,846,AO,20080325102212
aoml/4900808/4900808_traj.nc,24.093,21.735,-61.662,-67.683,851,AO,20080324102436
aoml/4900809/4900809_traj.nc,40.98,39.0083,-143.272,-147.604,846,AO,20080321102222
aoml/4900812/4900812_traj.nc,40.539,38.683,-167.473,-171.169,846,AO,20080325102213
aoml/4900815/4900815_traj.nc,40.121,37.0106,-124.379,-131.743,846,AO,20080322102246
aoml/4900816/4900816_traj.nc,40.304,37.024,-123.558,-126.383,846,AO,20080321102221
aoml/4900818/4900818_traj.nc,18.111,14.153,-55.402,-59.201,851,AO,20080319102628
aoml/4900819/4900819_traj.nc,17.464,13.92,-45.187,-49.088,851,AO,20080322102421
aoml/4900821/4900821_traj.nc,29.617,27.042,-124.781,-128.472,851,AO,20080319102607
aoml/4900822/4900822_traj.nc,31.167,29.305,-122.824,-126.985,851,AO,20080319102609
aoml/4900823/4900823_traj.nc,13.966,11.889,-48.515,-56.905,851,AO,20080321102316
aoml/4900828/4900828_traj.nc,22.182,17.359,-38.295,-44.3423,851,AO,20080319102629
aoml/4900829/4900829_traj.nc,22.901,20.834,-46.895,-49.852,851,AO,20080320102406
aoml/4900830/4900830_traj.nc,24.862,22.537,-48.753,-52.9317,851,AO,20080321102318
aoml/4900831/4900831_traj.nc,32.5,31.031,-149.749,-150.55,846,AO,20080320102321
aoml/4900832/4900832_traj.nc,36.406,35.669,-145.014,-147.219,846,AO,20080324102334
aoml/4900835/4900835_traj.nc,14.683,13.702,-104.423,-105.649,846,AO,20080325102220
aoml/4900836/4900836_traj.nc,15.224,14.26,-105.335,-107.657,846,AO,20080324102344
aoml/4900838/4900838_traj.nc,33.693,30.964,-69.31,-72.501,851,AO,20080321102333
aoml/4900839/4900839_traj.nc,25.39,21.191,-64.399,-67.7765,851,AO,20080323102742
aoml/4900842/4900842_traj.nc,14.488,13.474,-101.944,-104.166,846,AO,20080321102234
aoml/4900847/4900847_traj.nc,31.543,29.228,-47.558,-53.334,851,AO,20080319102722
aoml/4900849/4900849_traj.nc,-37.791,-38.24,-102.526,-102.991,846,AO,20080322102434
aoml/4900850/4900850_traj.nc,23.034,22.4968,-108.97,-110.698,846,AO,20080325102317
aoml/4900851/4900851_traj.nc,19.019,18.121,-45.803,-48.756,851,AO,20080325102338
aoml/5900057/5900057_traj.nc,14.767,8.026,136.809,113.143,846,AO,20080325102344
aoml/5900060/5900060_traj.nc,19.507,16.033,116.45,110.636,846,AO,20080325102346
aoml/5900133/5900133_traj.nc,-34.97,-40.325,-113.946,-130.009,851,AO,20080319101517
aoml/5900235/5900235_traj.nc,-35.132,-42.899,95.381,71.933,846,AO,20080320101512
aoml/5900236/5900236_traj.nc,-20.542,-37.704,88.9983,58.351,846,AO,20080321101516
aoml/5900237/5900237_traj.nc,-24.701,-37.337,92.557,83.687,846,AO,20080321101518
aoml/5900239/5900239_traj.nc,-32.265,-40.657,97.722,85.092,846,AO,20080322101516
aoml/5900240/5900240_traj.nc,-26.937,-37.61,95,78.637,846,AO,20080322101511
aoml/5900241/5900241_traj.nc,-29.05,-38.53,103.908,79.334,846,AO,20080323101522
aoml/5900247/5900247_traj.nc,-54.084,-64.324,179.801,-179.39,846,AO,20080322101519
aoml/5900252/5900252_traj.nc,-34.174,-55.335,179.597,-178.342,846,AO,20080323101525
aoml/5900254/5900254_traj.nc,-12.37,-20.825,98.546,85.338,846,AO,20080321101531
aoml/5900256/5900256_traj.nc,-15.152,-18.885,108.511,92.157,846,AO,20080322101535
aoml/5900259/5900259_traj.nc,-15.381,-30.736,105.589,85.041,846,AO,20080323101533
aoml/5900260/5900260_traj.nc,-12.819,-28.14,111.331,76.241,846,AO,20080323101536
aoml/5900261/5900261_traj.nc,-27.152,-36.485,114.862,100.127,846,AO,20080324101524
aoml/5900414/5900414_traj.nc,-16.451,-18.579,97.158,93.429,846,AO,20080324102434
aoml/5900424/5900424_traj.nc,21.0033,16.849,-119.836,-140.019,846,AO,20080324101533
aoml/5900425/5900425_traj.nc,18.776,15.604,-115.335,-120.978,846,AO,20080324101536
aoml/5900426/5900426_traj.nc,12.844,10.613,-109.918,-123.822,846,AO,20080324101538
aoml/5900427/5900427_traj.nc,18.481,14.788,-115.568,-120.483,846,AO,20080325101514
aoml/5900435/5900435_traj.nc,8.918,3.981,179.992,-179.994,851,AO,20080323101621
aoml/5900438/5900438_traj.nc,1.007,-8.442,-156.145,-172.925,851,AO,20080321101600
aoml/5900439/5900439_traj.nc,-6.806,-10.358,-146.86,-155.014,851,AO,20080321101602
aoml/5900440/5900440_traj.nc,11.215,-0.32,-139.178,-156.621,851,AO,20080325101533
aoml/5900442/5900442_traj.nc,12.24,6.577,-145.51,-173.593,851,AO,20080323101624
aoml/5900443/5900443_traj.nc,-32.392,-41.177,-168.331,-178.135,851,AO,20080320101613
aoml/5900444/5900444_traj.nc,-40.206,-53.301,-164.148,-176.631,851,AO,20080322101630
aoml/5900446/5900446_traj.nc,-36.499,-41.731,-155.594,-164.016,851,AO,20080322101633
aoml/5900447/5900447_traj.nc,-33.818,-40.841,-153.854,-161.82,851,AO,20080325101611
aoml/5900458/5900458_traj.nc,-47.762,-60.219,177.268,-179.111,846,AO,20080324101617
aoml/5900461/5900461_traj.nc,12.864,9.13,179.985,-179.739,846,AO,20080320101622
aoml/5900469/5900469_traj.nc,-43.227,-46.989,-139.571,-151.79,851,AO,20080319101658
aoml/5900470/5900470_traj.nc,-39.873,-46.219,-128.301,-139.396,851,AO,20080319101701
aoml/5900520/5900520_traj.nc,-33.189,-39.024,-156.805,-166.089,851,AO,20080323101646
aoml/5900521/5900521_traj.nc,-35.048,-39.291,-145.648,-153.992,851,AO,20080323101649
aoml/5900522/5900522_traj.nc,-31.679,-38.962,-144.14,-151.868,851,AO,20080323101652
aoml/5900524/5900524_traj.nc,-33.384,-38.985,-138.459,-151.781,851,AO,20080325101538
aoml/5900525/5900525_traj.nc,-37.77,-42.363,-141.988,-158.746,851,AO,20080325101541
aoml/5900529/5900529_traj.nc,-33.222,-40.958,-106.098,-127.188,851,AO,20080319101639
aoml/5900530/5900530_traj.nc,-35.581,-41.799,-110.754,-124.719,851,AO,20080319101642
aoml/5900531/5900531_traj.nc,-34.661,-42.875,-106.408,-122.208,851,AO,20080319101645
aoml/5900534/5900534_traj.nc,-44.532,-49.678,-117.922,-134.699,851,AO,20080320101638
aoml/5900535/5900535_traj.nc,-42.554,-48.773,-124.092,-130.481,851,AO,20080321101646
aoml/5900537/5900537_traj.nc,-48.302,-53.618,-94.057,-120.252,851,AO,20080323101723
aoml/5900539/5900539_traj.nc,-3.979,-7.218,-139.925,-161.838,846,AO,20080323101630
aoml/5900542/5900542_traj.nc,-33.628,-37.76,-118.121,-128.231,846,AO,20080325101558
aoml/5900543/5900543_traj.nc,-34.074,-39.448,-114.976,-122.821,846,AO,20080324101703
aoml/5900544/5900544_traj.nc,-22.131,-29.479,-159.132,-166.046,846,AO,20080323101718
aoml/5900547/5900547_traj.nc,-32.737,-37.219,-142.001,-151.718,846,AO,20080319101647
aoml/5900548/5900548_traj.nc,-22.738,-32.27,-149.567,-177.681,846,AO,20080321101639
aoml/5900549/5900549_traj.nc,-25.355,-29.93,-152.489,-165.639,846,AO,20080321101634
aoml/5900550/5900550_traj.nc,-26.807,-33.218,179.899,-179.923,846,AO,20080322101623
aoml/5900552/5900552_traj.nc,-26.059,-31.173,-156.99,-178.75,846,AO,20080324101657
aoml/5900553/5900553_traj.nc,-23.591,-33.338,-167.853,-178.873,846,AO,20080325101555
aoml/5900559/5900559_traj.nc,-27.552,-41.504,163.658,150.819,846,AO,20080325101622
aoml/5900560/5900560_traj.nc,-26.898,-39.714,163.437,150.849,846,AO,20080323101733
aoml/5900562/5900562_traj.nc,-27.044,-35.949,162.427,152.032,846,AO,20080324101741
aoml/5900563/5900563_traj.nc,-35.262,-41.619,166.313,155.333,846,AO,20080324101746
aoml/5900564/5900564_traj.nc,-12.532,-15.078,-125.403,-131.551,846,AO,20080323101748
aoml/5900565/5900565_traj.nc,-14.726,-16.438,-119.577,-130.165,846,AO,20080325101626
aoml/5900566/5900566_traj.nc,-15.592,-22.479,-132.234,-138.112,846,AO,20080321101653
aoml/5900567/5900567_traj.nc,-15.087,-17.435,-131.729,-137.929,846,AO,20080322101700
aoml/5900569/5900569_traj.nc,-13,-16.859,-156.893,-162.569,846,AO,20080319101733
aoml/5900570/5900570_traj.nc,-13.44,-16.39,-150.193,-158.343,846,AO,20080321101659
aoml/5900571/5900571_traj.nc,-12.597,-16.571,164.592,155.811,846,AO,20080321101650
aoml/5900573/5900573_traj.nc,-14.097,-18.813,172.472,158.624,846,AO,20080323101741
aoml/5900576/5900576_traj.nc,-10.595,-18.54,162.66,144.12,846,AO,20080320101701
aoml/5900577/5900577_traj.nc,-28.7,-35.868,101.634,92.141,846,AO,20080319101828
aoml/5900578/5900578_traj.nc,-23.332,-29.455,98.097,89.526,846,AO,20080320101744
aoml/5900579/5900579_traj.nc,-26.505,-32.32,91.501,79.55,846,AO,20080320101746
aoml/5900580/5900580_traj.nc,-21.566,-27.969,92.979,66.354,846,AO,20080320101749
aoml/5900581/5900581_traj.nc,-22.063,-27.201,82.091,67.976,846,AO,20080321101732
aoml/5900582/5900582_traj.nc,-18.632,-28.654,85.375,66.536,846,AO,20080321101739
aoml/5900583/5900583_traj.nc,-22.245,-32.723,110.345,101.597,846,AO,20080319101833
aoml/5900584/5900584_traj.nc,20.042,16.775,-158.032,-163.529,846,AO,20080319101815
aoml/5900586/5900586_traj.nc,-3.874,-11.542,-142.498,-174.586,846,AO,20080319101819
aoml/5900589/5900589_traj.nc,-19.726,-21.83,-119.857,-126.922,846,AO,20080320101656
aoml/5900590/5900590_traj.nc,-20.632,-23.099,-125.159,-134.225,846,AO,20080322101653
aoml/5900591/5900591_traj.nc,-20.656,-24.865,-131,-137.579,846,AO,20080323101755
aoml/5900595/5900595_traj.nc,-13.916,-21.622,-170.789,-177.535,846,AO,20080320101654
aoml/5900596/5900596_traj.nc,-19.58,-27.479,179.513,165.244,846,AO,20080323101739
aoml/5900597/5900597_traj.nc,-15.867,-26.745,173,147.814,846,AO,20080324101738
aoml/5900598/5900598_traj.nc,-20.901,-29.164,173.398,159.756,846,AO,20080325101629
aoml/5900600/5900600_traj.nc,-12.785,-16.447,82.281,68.349,846,AO,20080320101807
aoml/5900601/5900601_traj.nc,-38.295,-43.335,167.85,156.205,851,AO,20080322101708
aoml/5900602/5900602_traj.nc,-24.707,-39.072,161.008,141.334,851,AO,20080323101800
aoml/5900603/5900603_traj.nc,-17.58,-34.72,170.861,158.311,851,AO,20080325101640
aoml/5900605/5900605_traj.nc,-24.736,-42.062,167.684,151.89,851,AO,20080325101647
aoml/5900612/5900612_traj.nc,-12.49,-17.871,-160.125,-167,851,AO,20080320101713
aoml/5900620/5900620_traj.nc,-18.928,-22.633,-143.805,-155.813,851,AO,20080321101714
aoml/5900623/5900623_traj.nc,-16.045,-18.527,-160.776,-165.948,851,AO,20080325101649
aoml/5900624/5900624_traj.nc,-13.87,-20.618,-166.704,-178.366,851,AO,20080319101759
aoml/5900625/5900625_traj.nc,-16.723,-21.347,-160.91,-174.452,851,AO,20080325101652
aoml/5900632/5900632_traj.nc,-22.326,-31.927,170.254,159.649,851,AO,20080319101802
aoml/5900633/5900633_traj.nc,-1.95,-7.538,179.988,-179.939,846,AO,20080324101620
aoml/5900635/5900635_traj.nc,30.94,29.393,-159.944,-163.399,846,AO,20080324101812
aoml/5900636/5900636_traj.nc,31.865,28.849,-163.943,-170.219,846,AO,20080322101720
aoml/5900638/5900638_traj.nc,30.759,28.127,-150.398,-159.314,846,AO,20080322101722
aoml/5900644/5900644_traj.nc,-18.627,-26.152,179.269,174.824,846,AO,20080323101829
aoml/5900645/5900645_traj.nc,4.028,-1.317,179.804,-179.87,846,AO,20080325101656
aoml/5900646/5900646_traj.nc,7.737,-0.668,-118.894,-128.717,846,AO,20080322101727
aoml/5900665/5900665_traj.nc,8.159,1.302,-166.004,-176.997,846,AO,20080323101813
aoml/5900666/5900666_traj.nc,-8.951,-12.717,179.745,-179.721,846,AO,20080325101658
aoml/5900667/5900667_traj.nc,0.559,-2.459,-121.441,-152.257,846,AO,20080322101731
aoml/5900668/5900668_traj.nc,2.866,-0.711,-153.829,-173.672,846,AO,20080321101718
aoml/5900671/5900671_traj.nc,8.012,5.223,179.991,-179.999,846,AO,20080322101733
aoml/5900672/5900672_traj.nc,11.679,8.467,179.993,-179.998,846,AO,20080321101721
aoml/5900674/5900674_traj.nc,32.531,29.774,-140.924,-150.642,846,AO,20080321101723
aoml/5900679/5900679_traj.nc,-11.802,-16.661,-133.569,-148.374,851,AO,20080319101845
aoml/5900680/5900680_traj.nc,-12.127,-14.331,-132.111,-145.36,851,AO,20080322101803
aoml/5900683/5900683_traj.nc,-13.625,-16.819,85.746,74.991,846,AO,20080320101809
aoml/5900684/5900684_traj.nc,-14.04,-18.352,88.346,71.86,846,AO,20080320101812
aoml/5900687/5900687_traj.nc,-52.71,-61.081,114.927,79.978,846,AO,20080322101813
aoml/5900689/5900689_traj.nc,-42.772,-53.226,148.458,88.0133,846,AO,20080322101819
aoml/5900695/5900695_traj.nc,-48.219,-55.665,141.536,85.29,846,AO,20080322101822
aoml/5900696/5900696_traj.nc,-49.58,-59.292,125.03,82.043,846,AO,20080322101828
aoml/5900698/5900698_traj.nc,-40.516,-48.879,131.908,91.135,846,AO,20080323101907
aoml/5900700/5900700_traj.nc,-38.731,-46.66,108.976,95.03,846,AO,20080322101816
aoml/5900701/5900701_traj.nc,-39.298,-44.78,106.367,90.498,846,AO,20080322101818
aoml/5900702/5900702_traj.nc,-53.056,-58.819,-89.552,-150.23,846,AO,20080324101901
aoml/5900703/5900703_traj.nc,-52.451,-62.833,-79.332,-168.362,846,AO,20080322101832
aoml/5900704/5900704_traj.nc,-50.12,-54.851,-105.614,-177.006,846,AO,20080321101748
aoml/5900705/5900705_traj.nc,-46.582,-52.602,-108.537,-142.992,846,AO,20080319101909
aoml/5900708/5900708_traj.nc,26.579,24.539,-134.676,-143.988,846,AO,20080320101735
aoml/5900709/5900709_traj.nc,26.366,23.532,-145.864,-155.3,846,AO,20080320101737
aoml/5900711/5900711_traj.nc,28.506,25.166,-133.909,-141.461,846,AO,20080319101807
aoml/5900712/5900712_traj.nc,-18,-20.71,-145.345,-150.773,846,AO,20080320101731
aoml/5900713/5900713_traj.nc,-21.533,-24.209,-149.969,-157.892,846,AO,20080323101816
aoml/5900714/5900714_traj.nc,-25.735,-29.896,-149.434,-163.975,846,AO,20080324101822
aoml/5900715/5900715_traj.nc,-26.201,-30.555,-150,-156.24,846,AO,20080325101701
aoml/5900716/5900716_traj.nc,-37.936,-40.765,-144.425,-153.515,846,AO,20080322101736
aoml/5900717/5900717_traj.nc,-43.238,-50.036,-149.898,-161.18,846,AO,20080324101825
aoml/5900718/5900718_traj.nc,-40.983,-46.619,-148.27,-157.608,846,AO,20080325101703
aoml/5900720/5900720_traj.nc,-51.313,-56.115,-80.63,-150.005,846,AO,20080320101733
aoml/5900721/5900721_traj.nc,-54.758,-63.928,-82.526,-150.063,846,AO,20080322101738
