4901776,1,0,128,0,0
4901777,1,79,57,0,0
4901778,0,15,0,0,0
4901779,1,7,191,198,0
4901780,1,19,53,72,0
4901781,0,2,0,2,0
4901782,1,0,57,57,0
4901783,1,0,81,0,0
4901784,1,27,205,232,0
4901785,0,12,0,12,0
4901786,1,10,91,101,0
4901787,1,0,85,0,0
4901788,1,0,183,0,0
4901789,0,209,0,0,0
4901790,1,10,98,108,0
4901791,0,21,0,21,0
4901792,1,41,65,0,0
4901793,0,8,0,0,0
4901794,1,19,76,0,0
4901795,1,0,85,0,0
4901796,0,0,0,0,0
4901797,1,9,230,1,0
4901798,1,0,187,0,0
4901799,0,1,0,0,0
4901800,0,10,0,0,0
4901807,0,25,0,0,0
4901808,0,0,0,0,0
4901809,1,19,190,1,0
4901810,0,0,0,0,0
4901811,0,0,0,0,0
4901812,1,10,59,0,0
4901813,0,150,0,0,0
4901814,0,57,0,0,0
4901815,0,76,0,0,0
4901816,1,18,191,1,0
4901817,0,209,0,0,0
4901818,1,58,68,0,0
4901819,0,11,0,0,0
4901820,1,51,151,1,0
4901821,1,34,64,0,0
4901822,1,22,75,0,0
4901823,1,45,76,0,0
4901824,1,61,40,0,0
4901825,1,158,45,1,0
4901826,1,0,180,0,0
4901827,1,0,77,0,0
4901828,1,0,49,0,0
4902381,1,37,81,0,0
4902382,1,38,38,0,0
4902383,1,3,61,64,0
4902384,0,17,0,17,0
4902385,0,0,0,0,0
4902386,0,2,0,2,0
4902388,0,86,0,0,0
4902389,0,18,0,0,0
4902390,0,15,0,15,0
4902391,1,0,72,0,0
4902392,1,18,155,1,0
4902393,1,0,135,0,0
4902394,1,33,129,1,0
4902395,1,42,115,1,0
4902396,1,0,22,0,0
4902397,1,0,134,0,0
4902398,1,0,118,0,0
4902399,1,0,93,0,0
4902400,0,112,0,0,0
4902401,1,121,58,1,0
4902402,1,2,149,0,0
4902403,1,31,151,1,0
4902404,0,28,0,0,0
4902405,0,0,0,0,0
4902406,1,2,129,0,0
4902407,1,0,77,0,0
4902408,1,36,124,0,0
4902409,1,46,113,159,0
4902410,1,1,125,126,0
4902411,1,18,162,1,0
4902412,1,96,34,0,0
4902413,0,41,0,0,0
4902414,1,0,121,121,0
4902415,0,20,0,0,0
4902416,0,0,0,0,0
4902417,0,168,0,1,0
4902418,0,127,0,0,0
4902419,0,76,0,0,0
4902420,1,0,33,0,0
4902421,0,0,0,0,0
4902422,1,0,61,0,0
4902423,1,0,31,0,0
4902424,1,19,87,0,0
4902425,1,0,22,0,0
4902426,0,389,0,0,0
4902427,0,56,0,0,0
4902428,0,80,0,0,0
4902429,1,0,64,0,0
4902430,1,26,1,0,0
4902431,0,61,0,0,0
4902432,1,0,55,0,0
4902433,1,0,58,0,0
4902434,1,43,83,1,0
4902435,1,0,79,0,0
4902438,0,44,93,1,0
4902439,0,11,127,1,0
4902440,0,123,0,0,0
4902441,0,14,108,1,0
4902442,0,18,105,1,0
4902443,0,46,63,1,0
4902444,0,45,65,1,0
4902445,0,45,89,1,0
4902446,0,45,64,0,0
4902447,0,44,89,1,0
4902448,0,0,7,0,0
4902449,0,0,0,0,0
4902450,1,0,32,0,0
4902451,0,27,0,0,0
4902452,1,0,72,0,0
4902453,1,0,34,0,0
4902454,0,5,0,0,0
4902455,0,122,0,1,0
4902456,1,46,74,1,0
4902457,1,0,25,0,0
4902458,1,0,11,0,0
4902459,1,9,121,1,0
4902460,0,10,0,0,0
4902461,0,131,0,1,0
4902462,1,9,96,1,0
4902463,0,17,0,0,0
4902464,0,46,0,0,0
4902465,0,70,0,0,0
4902466,0,1,0,0,0
4902467,0,46,57,1,0
4902468,0,45,52,0,0
4902469,0,44,53,1,0
4902470,0,11,92,1,0
4902471,0,46,51,1,0
4902472,0,48,43,1,0
4902473,0,8,81,0,0
4902474,0,20,70,0,0
4902475,0,46,54,1,0
4902476,0,46,55,1,0
4902477,0,46,51,1,0
4902478,0,18,79,1,0
4902479,0,46,51,1,0
4902480,0,1,49,35,0
4902481,0,48,49,97,0
4902482,0,91,0,1,0
4902483,0,91,0,1,0
4902484,0,95,0,1,0
4902485,0,48,42,0,0
4902486,0,8,83,1,0
4902487,0,97,0,0,0
4902488,0,95,0,1,0
4902489,0,88,0,1,0
4902490,0,95,0,1,0
4902491,0,95,0,1,0
4902492,0,91,0,1,0
4902493,0,95,0,1,0
4902494,0,46,49,1,0
4902495,0,7,81,1,0
4902496,0,81,0,1,0
4902497,0,19,62,1,0
4902498,0,7,73,1,0
4902499,0,7,73,1,0
4902500,0,49,0,1,0
4902501,0,11,38,1,0
4902502,0,49,0,1,0
4902503,0,49,0,1,0
4902504,0,56,0,1,0
4902505,0,56,0,1,0
4902506,0,54,0,1,0
4902507,0,55,0,1,0
4902508,0,53,0,1,0
4902509,0,56,0,1,0
4902510,0,56,0,1,0
4902511,0,56,0,1,0
4902512,0,54,0,1,0
4902513,0,54,0,1,0
4902514,0,21,0,0,0
4902515,0,0,0,0,0
4902516,0,21,0,0,0
4902517,0,22,0,1,0
4902518,0,0,0,0,0
4902519,0,0,0,0,0
4902520,0,22,0,1,0
4902521,0,21,0,0,0
4902522,0,22,0,1,0
4902523,0,49,0,1,0
4902524,0,49,0,1,0
4902526,0,45,0,1,0
4902527,0,18,27,1,0
4902528,0,24,0,0,0
4902529,0,45,0,1,0
4902530,0,0,0,0,0
4902531,0,0,0,0,0
4902532,0,0,0,0,0
4902533,0,19,0,0,0
4902534,0,91,0,0,0
4902536,0,54,0,1,0
4902537,0,55,0,1,0
4902538,0,55,0,1,0
4902539,0,55,0,1,0
4902540,0,37,0,1,0
4902541,0,20,34,1,0
4902542,0,28,27,1,0
4902543,0,37,0,1,0
4902544,0,54,0,1,0
4902545,0,28,27,1,0
4902546,0,23,32,1,0
4902547,0,30,24,0,0
4902549,0,18,36,54,0
4902550,0,37,0,37,0
4902551,0,53,0,53,0
4902552,0,37,0,37,0
4902553,0,19,18,37,0
4902554,0,20,17,37,0
4902555,0,20,16,36,0
4902561,0,0,0,0,0
4902562,0,0,0,0,0
4902564,0,0,0,0,0
4902568,0,0,0,0,0
4902570,0,0,0,0,0
4902571,0,0,0,0,0
4902572,0,0,0,0,0
4902573,0,0,0,0,0
